quantile,country,year,rel_income,code,num,original
Fifth decile,European Union - 15 countries (1995-2004),1995,8.0,D,5,D5:Fifth decile
Fifth decile,European Union - 15 countries (1995-2004),1996,8.0,D,5,D5:Fifth decile
Fifth decile,European Union - 15 countries (1995-2004),1997,8.0,D,5,D5:Fifth decile
Fifth decile,European Union - 15 countries (1995-2004),1998,8.0,D,5,D5:Fifth decile
Fifth decile,European Union - 15 countries (1995-2004),1999,8.0,D,5,D5:Fifth decile
Fifth decile,European Union - 15 countries (1995-2004),2000,8.0,D,5,D5:Fifth decile
Fifth decile,European Union - 15 countries (1995-2004),2001,8.0,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2005,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2006,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2007,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2008,8.1,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2009,8.1,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2010,8.1,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2011,8.1,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2012,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2013,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2014,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2015,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2016,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2017,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2018,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (2007-2013),2019,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2010,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2011,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2012,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2013,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2014,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2015,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2016,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2017,8.3,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2018,8.3,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2019,8.3,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2020,8.3,D,5,D5:Fifth decile
Fifth decile,European Union - 27 countries (from 2020),2021,8.3,D,5,D5:Fifth decile
Fifth decile,European Union - 28 countries (2013-2020),2010,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 28 countries (2013-2020),2011,8.1,D,5,D5:Fifth decile
Fifth decile,European Union - 28 countries (2013-2020),2012,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 28 countries (2013-2020),2013,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 28 countries (2013-2020),2014,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 28 countries (2013-2020),2015,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 28 countries (2013-2020),2016,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 28 countries (2013-2020),2017,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 28 countries (2013-2020),2018,8.2,D,5,D5:Fifth decile
Fifth decile,European Union - 28 countries (2013-2020),2019,8.2,D,5,D5:Fifth decile
Fifth decile,Finland,1996,9.0,D,5,D5:Fifth decile
Fifth decile,Finland,1997,9.0,D,5,D5:Fifth decile
Fifth decile,Finland,1998,9.0,D,5,D5:Fifth decile
Fifth decile,Finland,1999,9.0,D,5,D5:Fifth decile
Fifth decile,Finland,2000,9.0,D,5,D5:Fifth decile
Fifth decile,Finland,2001,9.0,D,5,D5:Fifth decile
Fifth decile,Finland,2004,8.5,D,5,D5:Fifth decile
Fifth decile,Finland,2005,8.4,D,5,D5:Fifth decile
Fifth decile,Finland,2006,8.6,D,5,D5:Fifth decile
Fifth decile,Finland,2007,8.5,D,5,D5:Fifth decile
Fifth decile,Finland,2008,8.5,D,5,D5:Fifth decile
Fifth decile,Finland,2009,8.6,D,5,D5:Fifth decile
Fifth decile,Finland,2010,8.6,D,5,D5:Fifth decile
Fifth decile,Finland,2011,8.5,D,5,D5:Fifth decile
Fifth decile,Finland,2012,8.5,D,5,D5:Fifth decile
Fifth decile,Finland,2013,8.5,D,5,D5:Fifth decile
Fifth decile,Finland,2014,8.6,D,5,D5:Fifth decile
Fifth decile,Finland,2015,8.6,D,5,D5:Fifth decile
Fifth decile,Finland,2016,8.5,D,5,D5:Fifth decile
Fifth decile,Finland,2017,8.5,D,5,D5:Fifth decile
Fifth decile,Finland,2018,8.5,D,5,D5:Fifth decile
Fifth decile,Finland,2019,8.4,D,5,D5:Fifth decile
Fifth decile,Finland,2020,8.4,D,5,D5:Fifth decile
Fifth decile,Finland,2021,8.5,D,5,D5:Fifth decile
Fifth decile,France,1995,8.0,D,5,D5:Fifth decile
Fifth decile,France,1996,8.0,D,5,D5:Fifth decile
Fifth decile,France,1997,8.0,D,5,D5:Fifth decile
Fifth decile,France,1998,8.0,D,5,D5:Fifth decile
Fifth decile,France,1999,8.0,D,5,D5:Fifth decile
Fifth decile,France,2000,8.0,D,5,D5:Fifth decile
Fifth decile,France,2001,8.0,D,5,D5:Fifth decile
Fifth decile,France,2004,8.3,D,5,D5:Fifth decile
Fifth decile,France,2005,8.3,D,5,D5:Fifth decile
Fifth decile,France,2006,8.4,D,5,D5:Fifth decile
Fifth decile,France,2007,8.4,D,5,D5:Fifth decile
Fifth decile,France,2008,8.0,D,5,D5:Fifth decile
Fifth decile,France,2009,8.1,D,5,D5:Fifth decile
Fifth decile,France,2010,8.1,D,5,D5:Fifth decile
Fifth decile,France,2011,7.9,D,5,D5:Fifth decile
Fifth decile,France,2012,8.0,D,5,D5:Fifth decile
Fifth decile,France,2013,8.1,D,5,D5:Fifth decile
Fifth decile,France,2014,8.1,D,5,D5:Fifth decile
Fifth decile,France,2015,8.1,D,5,D5:Fifth decile
Fifth decile,France,2016,8.2,D,5,D5:Fifth decile
Fifth decile,France,2017,8.3,D,5,D5:Fifth decile
Fifth decile,France,2018,8.3,D,5,D5:Fifth decile
Fifth decile,France,2019,8.2,D,5,D5:Fifth decile
Fifth decile,France,2020,8.3,D,5,D5:Fifth decile
Fifth decile,France,2021,8.3,D,5,D5:Fifth decile
Fifth decile,Croatia,2010,8.3,D,5,D5:Fifth decile
Fifth decile,Croatia,2011,8.4,D,5,D5:Fifth decile
Fifth decile,Croatia,2012,8.3,D,5,D5:Fifth decile
Fifth decile,Croatia,2013,8.2,D,5,D5:Fifth decile
Fifth decile,Croatia,2014,8.4,D,5,D5:Fifth decile
Fifth decile,Croatia,2015,8.7,D,5,D5:Fifth decile
Fifth decile,Croatia,2016,8.4,D,5,D5:Fifth decile
Fifth decile,Croatia,2017,8.5,D,5,D5:Fifth decile
Fifth decile,Croatia,2018,8.5,D,5,D5:Fifth decile
Fifth decile,Croatia,2019,8.7,D,5,D5:Fifth decile
Fifth decile,Croatia,2020,8.6,D,5,D5:Fifth decile
Fifth decile,Croatia,2021,8.5,D,5,D5:Fifth decile
Fifth decile,Hungary,2005,8.4,D,5,D5:Fifth decile
Fifth decile,Hungary,2006,7.9,D,5,D5:Fifth decile
Fifth decile,Hungary,2007,8.6,D,5,D5:Fifth decile
Fifth decile,Hungary,2008,8.6,D,5,D5:Fifth decile
Fifth decile,Hungary,2009,8.6,D,5,D5:Fifth decile
Fifth decile,Hungary,2010,8.7,D,5,D5:Fifth decile
Fifth decile,Hungary,2011,8.4,D,5,D5:Fifth decile
Fifth decile,Hungary,2012,8.5,D,5,D5:Fifth decile
Fifth decile,Hungary,2013,8.4,D,5,D5:Fifth decile
Fifth decile,Hungary,2014,8.3,D,5,D5:Fifth decile
Fifth decile,Hungary,2015,8.4,D,5,D5:Fifth decile
Fifth decile,Hungary,2016,8.4,D,5,D5:Fifth decile
Fifth decile,Hungary,2017,8.4,D,5,D5:Fifth decile
Fifth decile,Hungary,2018,8.4,D,5,D5:Fifth decile
Fifth decile,Hungary,2019,8.4,D,5,D5:Fifth decile
Fifth decile,Hungary,2020,8.4,D,5,D5:Fifth decile
Fifth decile,Hungary,2021,8.5,D,5,D5:Fifth decile
Fifth decile,Ireland,1995,7.0,D,5,D5:Fifth decile
Fifth decile,Ireland,1996,8.0,D,5,D5:Fifth decile
Fifth decile,Ireland,1997,8.0,D,5,D5:Fifth decile
Fifth decile,Ireland,1998,8.0,D,5,D5:Fifth decile
Fifth decile,Ireland,1999,8.0,D,5,D5:Fifth decile
Fifth decile,Ireland,2000,8.0,D,5,D5:Fifth decile
Fifth decile,Ireland,2001,9.0,D,5,D5:Fifth decile
Fifth decile,Ireland,2003,8.0,D,5,D5:Fifth decile
Fifth decile,Ireland,2004,8.1,D,5,D5:Fifth decile
Fifth decile,Ireland,2005,7.9,D,5,D5:Fifth decile
Fifth decile,Ireland,2006,7.9,D,5,D5:Fifth decile
Fifth decile,Ireland,2007,7.8,D,5,D5:Fifth decile
Fifth decile,Ireland,2008,8.1,D,5,D5:Fifth decile
Fifth decile,Ireland,2009,8.1,D,5,D5:Fifth decile
Fifth decile,Ireland,2010,8.0,D,5,D5:Fifth decile
Fifth decile,Ireland,2011,8.1,D,5,D5:Fifth decile
Fifth decile,Ireland,2012,8.1,D,5,D5:Fifth decile
Fifth decile,Ireland,2013,7.9,D,5,D5:Fifth decile
Fifth decile,Ireland,2014,7.9,D,5,D5:Fifth decile
Fifth decile,Ireland,2015,8.1,D,5,D5:Fifth decile
Fifth decile,Ireland,2016,8.1,D,5,D5:Fifth decile
Fifth decile,Ireland,2017,7.9,D,5,D5:Fifth decile
Fifth decile,Ireland,2018,8.2,D,5,D5:Fifth decile
Fifth decile,Ireland,2019,8.1,D,5,D5:Fifth decile
Fifth decile,Ireland,2020,8.2,D,5,D5:Fifth decile
Fifth decile,Ireland,2021,8.4,D,5,D5:Fifth decile
Fifth decile,Iceland,2004,8.7,D,5,D5:Fifth decile
Fifth decile,Iceland,2005,8.6,D,5,D5:Fifth decile
Fifth decile,Iceland,2006,8.4,D,5,D5:Fifth decile
Fifth decile,Iceland,2007,8.1,D,5,D5:Fifth decile
Fifth decile,Iceland,2008,8.3,D,5,D5:Fifth decile
Fifth decile,Iceland,2009,8.0,D,5,D5:Fifth decile
Fifth decile,Iceland,2010,8.4,D,5,D5:Fifth decile
Fifth decile,Iceland,2011,8.8,D,5,D5:Fifth decile
Fifth decile,Iceland,2012,8.6,D,5,D5:Fifth decile
Fifth decile,Iceland,2013,8.7,D,5,D5:Fifth decile
Fifth decile,Iceland,2014,8.8,D,5,D5:Fifth decile
Fifth decile,Iceland,2015,8.5,D,5,D5:Fifth decile
Fifth decile,Iceland,2016,8.6,D,5,D5:Fifth decile
Fifth decile,Iceland,2017,8.6,D,5,D5:Fifth decile
Fifth decile,Iceland,2018,8.7,D,5,D5:Fifth decile
Fifth decile,Italy,1995,8.0,D,5,D5:Fifth decile
Fifth decile,Italy,1996,8.0,D,5,D5:Fifth decile
Fifth decile,Italy,1997,8.0,D,5,D5:Fifth decile
Fifth decile,Italy,1998,8.0,D,5,D5:Fifth decile
Fifth decile,Italy,1999,8.0,D,5,D5:Fifth decile
Fifth decile,Italy,2000,8.0,D,5,D5:Fifth decile
Fifth decile,Italy,2001,9.0,D,5,D5:Fifth decile
Fifth decile,Italy,2004,8.0,D,5,D5:Fifth decile
Fifth decile,Italy,2005,8.0,D,5,D5:Fifth decile
Fifth decile,Italy,2006,8.1,D,5,D5:Fifth decile
Fifth decile,Italy,2007,8.1,D,5,D5:Fifth decile
Fifth decile,Italy,2008,8.2,D,5,D5:Fifth decile
Fifth decile,Italy,2009,8.1,D,5,D5:Fifth decile
Fifth decile,Italy,2010,8.2,D,5,D5:Fifth decile
Fifth decile,Italy,2011,8.2,D,5,D5:Fifth decile
Fifth decile,Italy,2012,8.2,D,5,D5:Fifth decile
Fifth decile,Italy,2013,8.2,D,5,D5:Fifth decile
Fifth decile,Italy,2014,8.2,D,5,D5:Fifth decile
Fifth decile,Italy,2015,8.3,D,5,D5:Fifth decile
Fifth decile,Italy,2016,8.3,D,5,D5:Fifth decile
Fifth decile,Italy,2017,8.2,D,5,D5:Fifth decile
Fifth decile,Italy,2018,8.2,D,5,D5:Fifth decile
Fifth decile,Italy,2019,8.2,D,5,D5:Fifth decile
Fifth decile,Italy,2020,8.1,D,5,D5:Fifth decile
Fifth decile,Italy,2021,8.1,D,5,D5:Fifth decile
Fifth decile,Lithuania,2005,7.5,D,5,D5:Fifth decile
Fifth decile,Lithuania,2006,7.7,D,5,D5:Fifth decile
Fifth decile,Lithuania,2007,7.7,D,5,D5:Fifth decile
Fifth decile,Lithuania,2008,7.8,D,5,D5:Fifth decile
Fifth decile,Lithuania,2009,7.5,D,5,D5:Fifth decile
Fifth decile,Lithuania,2010,7.6,D,5,D5:Fifth decile
Fifth decile,Lithuania,2011,8.0,D,5,D5:Fifth decile
Fifth decile,Lithuania,2012,7.8,D,5,D5:Fifth decile
Fifth decile,Lithuania,2013,7.7,D,5,D5:Fifth decile
Fifth decile,Lithuania,2014,7.5,D,5,D5:Fifth decile
Fifth decile,Lithuania,2015,7.2,D,5,D5:Fifth decile
Fifth decile,Lithuania,2016,7.4,D,5,D5:Fifth decile
Fifth decile,Lithuania,2017,7.5,D,5,D5:Fifth decile
Fifth decile,Lithuania,2018,7.6,D,5,D5:Fifth decile
Fifth decile,Lithuania,2019,7.6,D,5,D5:Fifth decile
Fifth decile,Lithuania,2020,7.7,D,5,D5:Fifth decile
Fifth decile,Lithuania,2021,7.6,D,5,D5:Fifth decile
Fifth decile,Luxembourg,1995,8.0,D,5,D5:Fifth decile
Fifth decile,Luxembourg,1996,8.0,D,5,D5:Fifth decile
Fifth decile,Luxembourg,1997,8.0,D,5,D5:Fifth decile
Fifth decile,Luxembourg,1998,8.0,D,5,D5:Fifth decile
Fifth decile,Luxembourg,1999,8.0,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2000,8.0,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2001,8.0,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2003,8.3,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2004,8.4,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2005,8.4,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2006,8.3,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2007,8.3,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2008,8.2,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2009,8.2,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2010,8.3,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2011,8.4,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2012,8.3,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2013,8.0,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2014,8.3,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2015,8.3,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2016,8.2,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2017,8.3,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2018,8.1,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2019,7.9,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2020,8.1,D,5,D5:Fifth decile
Fifth decile,Luxembourg,2021,8.1,D,5,D5:Fifth decile
Fifth decile,Latvia,2005,7.5,D,5,D5:Fifth decile
Fifth decile,Latvia,2006,7.1,D,5,D5:Fifth decile
Fifth decile,Latvia,2007,7.5,D,5,D5:Fifth decile
Fifth decile,Latvia,2008,7.4,D,5,D5:Fifth decile
Fifth decile,Latvia,2009,7.5,D,5,D5:Fifth decile
Fifth decile,Latvia,2010,7.6,D,5,D5:Fifth decile
Fifth decile,Latvia,2011,7.6,D,5,D5:Fifth decile
Fifth decile,Latvia,2012,7.5,D,5,D5:Fifth decile
Fifth decile,Latvia,2013,7.5,D,5,D5:Fifth decile
Fifth decile,Latvia,2014,7.6,D,5,D5:Fifth decile
Fifth decile,Latvia,2015,7.6,D,5,D5:Fifth decile
Fifth decile,Latvia,2016,7.8,D,5,D5:Fifth decile
Fifth decile,Latvia,2017,7.7,D,5,D5:Fifth decile
Fifth decile,Latvia,2018,7.7,D,5,D5:Fifth decile
Fifth decile,Latvia,2019,7.8,D,5,D5:Fifth decile
Fifth decile,Latvia,2020,7.8,D,5,D5:Fifth decile
Fifth decile,Latvia,2021,7.7,D,5,D5:Fifth decile
Fifth decile,Montenegro,2013,7.5,D,5,D5:Fifth decile
Fifth decile,Montenegro,2014,7.6,D,5,D5:Fifth decile
Fifth decile,Montenegro,2015,7.8,D,5,D5:Fifth decile
Fifth decile,Montenegro,2016,7.5,D,5,D5:Fifth decile
Fifth decile,Montenegro,2017,7.8,D,5,D5:Fifth decile
Fifth decile,Montenegro,2018,8.3,D,5,D5:Fifth decile
Fifth decile,Montenegro,2019,8.2,D,5,D5:Fifth decile
Fifth decile,Montenegro,2020,8.1,D,5,D5:Fifth decile
Fifth decile,North Macedonia,2012,7.8,D,5,D5:Fifth decile
Fifth decile,North Macedonia,2013,7.7,D,5,D5:Fifth decile
Fifth decile,North Macedonia,2014,7.8,D,5,D5:Fifth decile
Fifth decile,North Macedonia,2015,8.0,D,5,D5:Fifth decile
Fifth decile,North Macedonia,2016,8.0,D,5,D5:Fifth decile
Fifth decile,North Macedonia,2017,8.5,D,5,D5:Fifth decile
Fifth decile,North Macedonia,2018,8.5,D,5,D5:Fifth decile
Fifth decile,North Macedonia,2019,8.5,D,5,D5:Fifth decile
Fifth decile,North Macedonia,2020,8.5,D,5,D5:Fifth decile
Fifth decile,Malta,2005,8.4,D,5,D5:Fifth decile
Fifth decile,Malta,2006,8.4,D,5,D5:Fifth decile
Fifth decile,Malta,2007,8.6,D,5,D5:Fifth decile
Fifth decile,Malta,2008,8.4,D,5,D5:Fifth decile
Fifth decile,Malta,2009,8.3,D,5,D5:Fifth decile
Fifth decile,Malta,2010,8.3,D,5,D5:Fifth decile
Fifth decile,Malta,2011,8.4,D,5,D5:Fifth decile
Fifth decile,Malta,2012,8.4,D,5,D5:Fifth decile
Fifth decile,Malta,2013,8.4,D,5,D5:Fifth decile
Fifth decile,Malta,2014,8.4,D,5,D5:Fifth decile
Fifth decile,Malta,2015,8.4,D,5,D5:Fifth decile
Fifth decile,Malta,2016,8.1,D,5,D5:Fifth decile
Fifth decile,Malta,2017,8.3,D,5,D5:Fifth decile
Fifth decile,Malta,2018,8.3,D,5,D5:Fifth decile
Fifth decile,Malta,2019,8.4,D,5,D5:Fifth decile
Fifth decile,Malta,2020,8.0,D,5,D5:Fifth decile
Fifth decile,Malta,2021,8.1,D,5,D5:Fifth decile
Fifth decile,Netherlands,1995,8.0,D,5,D5:Fifth decile
Fifth decile,Netherlands,1996,8.0,D,5,D5:Fifth decile
Fifth decile,Netherlands,1997,8.0,D,5,D5:Fifth decile
Fifth decile,Netherlands,1998,8.0,D,5,D5:Fifth decile
Fifth decile,Netherlands,1999,8.0,D,5,D5:Fifth decile
Fifth decile,Netherlands,2000,9.0,D,5,D5:Fifth decile
Fifth decile,Netherlands,2001,8.0,D,5,D5:Fifth decile
Fifth decile,Netherlands,2005,8.5,D,5,D5:Fifth decile
Fifth decile,Netherlands,2006,8.5,D,5,D5:Fifth decile
Fifth decile,Netherlands,2007,8.3,D,5,D5:Fifth decile
Fifth decile,Netherlands,2008,8.3,D,5,D5:Fifth decile
Fifth decile,Netherlands,2009,8.4,D,5,D5:Fifth decile
Fifth decile,Netherlands,2010,8.5,D,5,D5:Fifth decile
Fifth decile,Netherlands,2011,8.5,D,5,D5:Fifth decile
Fifth decile,Netherlands,2012,8.5,D,5,D5:Fifth decile
Fifth decile,Netherlands,2013,8.6,D,5,D5:Fifth decile
Fifth decile,Netherlands,2014,8.5,D,5,D5:Fifth decile
Fifth decile,Netherlands,2015,8.4,D,5,D5:Fifth decile
Fifth decile,Netherlands,2016,8.5,D,5,D5:Fifth decile
Fifth decile,Netherlands,2017,8.5,D,5,D5:Fifth decile
Fifth decile,Netherlands,2018,8.5,D,5,D5:Fifth decile
Fifth decile,Netherlands,2019,8.5,D,5,D5:Fifth decile
Fifth decile,Netherlands,2020,8.3,D,5,D5:Fifth decile
Fifth decile,Netherlands,2021,8.7,D,5,D5:Fifth decile
Fifth decile,Norway,2003,8.5,D,5,D5:Fifth decile
Fifth decile,Norway,2004,8.7,D,5,D5:Fifth decile
Fifth decile,Norway,2005,8.4,D,5,D5:Fifth decile
Fifth decile,Norway,2006,8.5,D,5,D5:Fifth decile
Fifth decile,Norway,2007,9.1,D,5,D5:Fifth decile
Fifth decile,Norway,2008,8.9,D,5,D5:Fifth decile
Fifth decile,Norway,2009,8.9,D,5,D5:Fifth decile
Fifth decile,Norway,2010,8.9,D,5,D5:Fifth decile
Fifth decile,Norway,2011,8.9,D,5,D5:Fifth decile
Fifth decile,Norway,2012,9.0,D,5,D5:Fifth decile
Fifth decile,Norway,2013,9.0,D,5,D5:Fifth decile
Fifth decile,Norway,2014,8.9,D,5,D5:Fifth decile
Fifth decile,Norway,2015,8.9,D,5,D5:Fifth decile
Fifth decile,Norway,2016,8.8,D,5,D5:Fifth decile
Fifth decile,Norway,2017,8.7,D,5,D5:Fifth decile
Fifth decile,Norway,2018,8.9,D,5,D5:Fifth decile
Fifth decile,Norway,2019,8.8,D,5,D5:Fifth decile
Fifth decile,Norway,2020,8.9,D,5,D5:Fifth decile
Fifth decile,Poland,2005,7.7,D,5,D5:Fifth decile
Fifth decile,Poland,2006,7.8,D,5,D5:Fifth decile
Fifth decile,Poland,2007,7.9,D,5,D5:Fifth decile
Fifth decile,Poland,2008,7.9,D,5,D5:Fifth decile
Fifth decile,Poland,2009,8.0,D,5,D5:Fifth decile
Fifth decile,Poland,2010,8.1,D,5,D5:Fifth decile
Fifth decile,Poland,2011,8.1,D,5,D5:Fifth decile
Fifth decile,Poland,2012,8.1,D,5,D5:Fifth decile
Fifth decile,Poland,2013,8.2,D,5,D5:Fifth decile
Fifth decile,Poland,2014,8.1,D,5,D5:Fifth decile
Fifth decile,Poland,2015,8.2,D,5,D5:Fifth decile
Fifth decile,Poland,2016,8.3,D,5,D5:Fifth decile
Fifth decile,Poland,2017,8.3,D,5,D5:Fifth decile
Fifth decile,Poland,2018,8.5,D,5,D5:Fifth decile
Fifth decile,Poland,2019,8.4,D,5,D5:Fifth decile
Fifth decile,Poland,2020,8.5,D,5,D5:Fifth decile
Fifth decile,Poland,2021,8.6,D,5,D5:Fifth decile
Fifth decile,Portugal,1995,8.0,D,5,D5:Fifth decile
Fifth decile,Portugal,1996,8.0,D,5,D5:Fifth decile
Fifth decile,Portugal,1997,8.0,D,5,D5:Fifth decile
Fifth decile,Portugal,1998,7.0,D,5,D5:Fifth decile
Fifth decile,Portugal,1999,7.0,D,5,D5:Fifth decile
Fifth decile,Portugal,2000,8.0,D,5,D5:Fifth decile
Fifth decile,Portugal,2001,7.0,D,5,D5:Fifth decile
Fifth decile,Portugal,2004,7.3,D,5,D5:Fifth decile
Fifth decile,Portugal,2005,7.2,D,5,D5:Fifth decile
Fifth decile,Portugal,2006,7.1,D,5,D5:Fifth decile
Fifth decile,Portugal,2007,7.1,D,5,D5:Fifth decile
Fifth decile,Portugal,2008,7.4,D,5,D5:Fifth decile
Fifth decile,Portugal,2009,7.5,D,5,D5:Fifth decile
Fifth decile,Portugal,2010,7.7,D,5,D5:Fifth decile
Fifth decile,Portugal,2011,7.6,D,5,D5:Fifth decile
Fifth decile,Portugal,2012,7.6,D,5,D5:Fifth decile
Fifth decile,Portugal,2013,7.8,D,5,D5:Fifth decile
Fifth decile,Portugal,2014,7.8,D,5,D5:Fifth decile
Fifth decile,Portugal,2015,7.8,D,5,D5:Fifth decile
Fifth decile,Portugal,2016,7.8,D,5,D5:Fifth decile
Fifth decile,Portugal,2017,7.9,D,5,D5:Fifth decile
Fifth decile,Portugal,2018,8.0,D,5,D5:Fifth decile
Fifth decile,Portugal,2019,8.0,D,5,D5:Fifth decile
Fifth decile,Portugal,2020,8.0,D,5,D5:Fifth decile
Fifth decile,Portugal,2021,8.0,D,5,D5:Fifth decile
Fifth decile,Romania,2007,7.6,D,5,D5:Fifth decile
Fifth decile,Romania,2008,7.8,D,5,D5:Fifth decile
Fifth decile,Romania,2009,8.0,D,5,D5:Fifth decile
Fifth decile,Romania,2010,8.0,D,5,D5:Fifth decile
Fifth decile,Romania,2011,8.1,D,5,D5:Fifth decile
Fifth decile,Romania,2012,8.1,D,5,D5:Fifth decile
Fifth decile,Romania,2013,8.0,D,5,D5:Fifth decile
Fifth decile,Romania,2014,8.1,D,5,D5:Fifth decile
Fifth decile,Romania,2015,7.9,D,5,D5:Fifth decile
Fifth decile,Romania,2016,8.2,D,5,D5:Fifth decile
Fifth decile,Romania,2017,8.3,D,5,D5:Fifth decile
Fifth decile,Romania,2018,8.0,D,5,D5:Fifth decile
Fifth decile,Romania,2019,8.1,D,5,D5:Fifth decile
Fifth decile,Romania,2020,8.2,D,5,D5:Fifth decile
Fifth decile,Romania,2021,8.2,D,5,D5:Fifth decile
Fifth decile,Serbia,2013,7.6,D,5,D5:Fifth decile
Fifth decile,Serbia,2014,7.8,D,5,D5:Fifth decile
Fifth decile,Serbia,2015,7.7,D,5,D5:Fifth decile
Fifth decile,Serbia,2016,8.4,D,5,D5:Fifth decile
Fifth decile,Serbia,2017,7.9,D,5,D5:Fifth decile
Fifth decile,Serbia,2018,8.4,D,5,D5:Fifth decile
Fifth decile,Serbia,2019,8.3,D,5,D5:Fifth decile
Fifth decile,Serbia,2020,8.1,D,5,D5:Fifth decile
Fifth decile,Sweden,2004,9.0,D,5,D5:Fifth decile
Fifth decile,Sweden,2005,8.8,D,5,D5:Fifth decile
Fifth decile,Sweden,2006,9.0,D,5,D5:Fifth decile
Fifth decile,Sweden,2007,8.9,D,5,D5:Fifth decile
Fifth decile,Sweden,2008,8.9,D,5,D5:Fifth decile
Fifth decile,Sweden,2009,8.8,D,5,D5:Fifth decile
Fifth decile,Sweden,2010,8.9,D,5,D5:Fifth decile
Fifth decile,Sweden,2011,8.9,D,5,D5:Fifth decile
Fifth decile,Sweden,2012,8.9,D,5,D5:Fifth decile
Fifth decile,Sweden,2013,8.9,D,5,D5:Fifth decile
Fifth decile,Sweden,2014,8.7,D,5,D5:Fifth decile
Fifth decile,Sweden,2015,8.7,D,5,D5:Fifth decile
Fifth decile,Sweden,2016,8.7,D,5,D5:Fifth decile
Fifth decile,Sweden,2017,8.6,D,5,D5:Fifth decile
Fifth decile,Sweden,2018,8.7,D,5,D5:Fifth decile
Fifth decile,Sweden,2019,8.8,D,5,D5:Fifth decile
Fifth decile,Sweden,2020,8.7,D,5,D5:Fifth decile
Fifth decile,Sweden,2021,8.7,D,5,D5:Fifth decile
Fifth decile,Slovenia,2005,8.8,D,5,D5:Fifth decile
Fifth decile,Slovenia,2006,8.8,D,5,D5:Fifth decile
Fifth decile,Slovenia,2007,8.8,D,5,D5:Fifth decile
Fifth decile,Slovenia,2008,8.9,D,5,D5:Fifth decile
