quantile,country,year,rel_income,code,num,original,normalized
Second percentile,Czechia,2015,0.3,P,2,P2:Second percentile,0.02
Second percentile,Czechia,2016,0.3,P,2,P2:Second percentile,0.02
Second percentile,Czechia,2017,0.3,P,2,P2:Second percentile,0.02
Second percentile,Czechia,2018,0.3,P,2,P2:Second percentile,0.02
Second percentile,Czechia,2019,0.3,P,2,P2:Second percentile,0.02
Second percentile,Czechia,2020,0.3,P,2,P2:Second percentile,0.02
Second percentile,Czechia,2021,0.3,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2005,0.3,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2006,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2007,0.1,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2008,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2009,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2010,0.3,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2011,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2012,0.3,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2013,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2014,0.1,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2015,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2016,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2017,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2018,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2020,0.2,P,2,P2:Second percentile,0.02
Second percentile,Germany (until 1990 former territory of the FRG),2021,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2003,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2004,0.3,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2005,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2006,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2007,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2008,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2009,0.0,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2010,0.1,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2011,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2012,0.1,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2013,,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2014,0.1,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2015,0.1,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2016,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2017,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2018,0.3,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2020,0.2,P,2,P2:Second percentile,0.02
Second percentile,Denmark,2021,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,0.1,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,0.1,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,0.2,P,2,P2:Second percentile,0.02
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2004,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2005,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2006,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2007,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2008,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2009,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2010,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2011,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2012,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2013,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2014,0.1,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2015,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2016,0.1,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2017,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2018,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 18 countries (2014),2020,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2004,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2005,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2006,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2007,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2008,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2009,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2010,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2011,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2012,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2013,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2014,0.1,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2015,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2016,0.1,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2017,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2018,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2020,0.2,P,2,P2:Second percentile,0.02
Second percentile,Euro area - 19 countries  (2015-2022),2021,0.2,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2004,0.1,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2005,0.1,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2006,0.2,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2007,0.2,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2008,0.2,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2009,0.2,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2010,0.2,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2011,0.1,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2012,0.1,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2013,0.1,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2014,0.1,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2015,0.1,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2016,0.1,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2017,0.2,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2018,0.2,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2020,0.2,P,2,P2:Second percentile,0.02
Second percentile,Estonia,2021,0.2,P,2,P2:Second percentile,0.02
Second percentile,Greece,2003,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2004,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2005,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2006,0.2,P,2,P2:Second percentile,0.02
Second percentile,Greece,2007,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2008,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2009,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2010,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2011,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2012,0.0,P,2,P2:Second percentile,0.02
Second percentile,Greece,2013,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2014,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2015,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2016,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2017,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2018,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,Greece,2020,0.1,P,2,P2:Second percentile,0.02
Second percentile,Greece,2021,0.0,P,2,P2:Second percentile,0.02
Second percentile,Spain,2004,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2005,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2006,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2007,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2008,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2009,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2010,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2011,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2012,0.0,P,2,P2:Second percentile,0.02
Second percentile,Spain,2013,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2014,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2015,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2016,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2017,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2018,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2019,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2020,0.1,P,2,P2:Second percentile,0.02
Second percentile,Spain,2021,0.1,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,0.2,P,2,P2:Second percentile,0.02
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2005,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2006,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2007,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2008,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2009,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2010,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2011,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2012,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2013,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2014,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2015,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2016,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2017,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2018,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (2007-2013),2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2010,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2011,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2012,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2013,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2014,0.1,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2015,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2016,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2017,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2018,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2020,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 27 countries (from 2020),2021,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 28 countries (2013-2020),2010,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 28 countries (2013-2020),2011,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 28 countries (2013-2020),2012,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 28 countries (2013-2020),2013,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 28 countries (2013-2020),2014,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 28 countries (2013-2020),2015,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 28 countries (2013-2020),2016,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 28 countries (2013-2020),2017,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 28 countries (2013-2020),2018,0.2,P,2,P2:Second percentile,0.02
Second percentile,European Union - 28 countries (2013-2020),2019,0.2,P,2,P2:Second percentile,0.02
Second percentile,Finland,2004,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2005,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2006,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2007,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2008,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2009,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2010,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2011,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2012,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2013,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2014,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2015,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2016,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2017,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2018,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2019,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2020,0.3,P,2,P2:Second percentile,0.02
Second percentile,Finland,2021,0.3,P,2,P2:Second percentile,0.02
Second percentile,France,2004,0.3,P,2,P2:Second percentile,0.02
