perc,year,rel_income,country
0.8,2010,12.1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2011,12.1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2012,12.2,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2013,12.1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2014,12.3,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2015,12.2,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2016,12.2,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2017,12.2,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2018,12.1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2019,12.1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2020,12.2,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,2021,12.2,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
0.8,1995,12.0,Euro area - 12 countries (2001-2006)
0.8,1996,12.0,Euro area - 12 countries (2001-2006)
0.8,1997,12.0,Euro area - 12 countries (2001-2006)
0.8,1998,12.0,Euro area - 12 countries (2001-2006)
0.8,1999,12.0,Euro area - 12 countries (2001-2006)
0.8,2000,12.0,Euro area - 12 countries (2001-2006)
0.8,2001,12.0,Euro area - 12 countries (2001-2006)
0.8,2004,12.2,Euro area - 18 countries (2014)
0.8,2005,12.0,Euro area - 18 countries (2014)
0.8,2006,12.1,Euro area - 18 countries (2014)
0.8,2007,12.2,Euro area - 18 countries (2014)
0.8,2008,12.0,Euro area - 18 countries (2014)
0.8,2009,12.1,Euro area - 18 countries (2014)
0.8,2010,12.1,Euro area - 18 countries (2014)
0.8,2011,12.1,Euro area - 18 countries (2014)
0.8,2012,12.2,Euro area - 18 countries (2014)
0.8,2013,12.1,Euro area - 18 countries (2014)
0.8,2014,12.3,Euro area - 18 countries (2014)
0.8,2015,12.2,Euro area - 18 countries (2014)
0.8,2016,12.2,Euro area - 18 countries (2014)
0.8,2017,12.2,Euro area - 18 countries (2014)
0.8,2018,12.1,Euro area - 18 countries (2014)
0.8,2019,12.1,Euro area - 18 countries (2014)
0.8,2020,12.2,Euro area - 18 countries (2014)
0.8,2004,12.2,Euro area - 19 countries  (2015-2022)
0.8,2005,12.0,Euro area - 19 countries  (2015-2022)
0.8,2006,12.1,Euro area - 19 countries  (2015-2022)
0.8,2007,12.2,Euro area - 19 countries  (2015-2022)
0.8,2008,12.0,Euro area - 19 countries  (2015-2022)
0.8,2009,12.1,Euro area - 19 countries  (2015-2022)
0.8,2010,12.1,Euro area - 19 countries  (2015-2022)
0.8,2011,12.1,Euro area - 19 countries  (2015-2022)
0.8,2012,12.2,Euro area - 19 countries  (2015-2022)
0.8,2013,12.1,Euro area - 19 countries  (2015-2022)
0.8,2014,12.3,Euro area - 19 countries  (2015-2022)
0.8,2015,12.2,Euro area - 19 countries  (2015-2022)
0.8,2016,12.2,Euro area - 19 countries  (2015-2022)
0.8,2017,12.2,Euro area - 19 countries  (2015-2022)
0.8,2018,12.1,Euro area - 19 countries  (2015-2022)
0.8,2019,12.1,Euro area - 19 countries  (2015-2022)
0.8,2020,12.2,Euro area - 19 countries  (2015-2022)
0.8,2021,12.2,Euro area - 19 countries  (2015-2022)
0.8,2004,12.4,Estonia
0.8,2005,12.6,Estonia
0.8,2006,12.4,Estonia
0.8,2007,12.2,Estonia
0.8,2008,12.5,Estonia
0.8,2009,12.6,Estonia
0.8,2010,12.6,Estonia
0.8,2011,12.5,Estonia
0.8,2012,12.8,Estonia
0.8,2013,12.7,Estonia
0.8,2014,12.8,Estonia
0.8,2015,12.7,Estonia
0.8,2016,13.0,Estonia
0.8,2017,13.0,Estonia
0.8,2018,13.1,Estonia
0.8,2019,12.9,Estonia
0.8,2020,12.8,Estonia
0.8,2021,12.8,Estonia
0.8,1995,13.0,Greece
0.8,1996,13.0,Greece
0.8,1997,13.0,Greece
0.8,1998,13.0,Greece
0.8,1999,12.0,Greece
0.8,2000,13.0,Greece
0.8,2001,13.0,Greece
0.8,2003,12.5,Greece
0.8,2004,12.9,Greece
0.8,2005,12.5,Greece
0.8,2006,12.4,Greece
0.8,2007,12.4,Greece
0.8,2008,12.3,Greece
0.8,2009,12.3,Greece
0.8,2010,12.1,Greece
0.8,2011,12.5,Greece
0.8,2012,12.7,Greece
0.8,2013,12.6,Greece
0.8,2014,12.4,Greece
0.8,2015,12.5,Greece
0.8,2016,12.7,Greece
0.8,2017,12.5,Greece
0.8,2018,12.4,Greece
0.8,2019,12.4,Greece
0.8,2020,12.4,Greece
0.8,2021,12.5,Greece
0.8,1995,13.0,Spain
0.8,1996,12.0,Spain
0.8,1997,13.0,Spain
0.8,1998,13.0,Spain
0.8,1999,13.0,Spain
0.8,2000,12.0,Spain
0.8,2001,12.0,Spain
0.8,2004,12.6,Spain
0.8,2005,12.7,Spain
0.8,2006,12.7,Spain
0.8,2007,12.7,Spain
0.8,2008,12.5,Spain
0.8,2009,12.6,Spain
0.8,2010,12.6,Spain
0.8,2011,12.7,Spain
0.8,2012,12.9,Spain
0.8,2013,12.8,Spain
0.8,2014,13.0,Spain
0.8,2015,12.9,Spain
0.8,2016,12.9,Spain
0.8,2017,12.9,Spain
0.8,2018,12.8,Spain
0.8,2019,12.8,Spain
0.8,2020,12.8,Spain
0.8,2021,12.9,Spain
0.8,2008,12.0,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2009,12.1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2010,12.2,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2011,12.2,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2012,12.2,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2013,12.2,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2014,12.3,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2015,12.3,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2016,12.3,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2017,12.2,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2018,12.2,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,2019,12.2,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
0.8,1995,12.0,European Union - 15 countries (1995-2004)
0.8,1996,12.0,European Union - 15 countries (1995-2004)
0.8,1997,12.0,European Union - 15 countries (1995-2004)
0.8,1998,12.0,European Union - 15 countries (1995-2004)
0.8,1999,12.0,European Union - 15 countries (1995-2004)
0.8,2000,12.0,European Union - 15 countries (1995-2004)
0.8,2001,12.0,European Union - 15 countries (1995-2004)
0.8,2005,12.0,European Union - 27 countries (2007-2013)
0.8,2006,12.1,European Union - 27 countries (2007-2013)
0.8,2007,12.2,European Union - 27 countries (2007-2013)
0.8,2008,12.0,European Union - 27 countries (2007-2013)
0.8,2009,12.1,European Union - 27 countries (2007-2013)
0.8,2010,12.2,European Union - 27 countries (2007-2013)
0.8,2011,12.2,European Union - 27 countries (2007-2013)
0.8,2012,12.2,European Union - 27 countries (2007-2013)
0.8,2013,12.2,European Union - 27 countries (2007-2013)
0.8,2014,12.3,European Union - 27 countries (2007-2013)
0.8,2015,12.2,European Union - 27 countries (2007-2013)
0.8,2016,12.3,European Union - 27 countries (2007-2013)
0.8,2017,12.2,European Union - 27 countries (2007-2013)
0.8,2018,12.2,European Union - 27 countries (2007-2013)
0.8,2019,12.2,European Union - 27 countries (2007-2013)
0.8,2010,12.2,European Union - 27 countries (from 2020)
0.8,2011,12.2,European Union - 27 countries (from 2020)
0.8,2012,12.2,European Union - 27 countries (from 2020)
0.8,2013,12.2,European Union - 27 countries (from 2020)
0.8,2014,12.3,European Union - 27 countries (from 2020)
0.8,2015,12.2,European Union - 27 countries (from 2020)
0.8,2016,12.3,European Union - 27 countries (from 2020)
0.8,2017,12.2,European Union - 27 countries (from 2020)
0.8,2018,12.2,European Union - 27 countries (from 2020)
0.8,2019,12.2,European Union - 27 countries (from 2020)
0.8,2020,12.2,European Union - 27 countries (from 2020)
0.8,2021,12.2,European Union - 27 countries (from 2020)
0.8,2010,12.2,European Union - 28 countries (2013-2020)
0.8,2011,12.2,European Union - 28 countries (2013-2020)
0.8,2012,12.2,European Union - 28 countries (2013-2020)
0.8,2013,12.2,European Union - 28 countries (2013-2020)
0.8,2014,12.3,European Union - 28 countries (2013-2020)
0.8,2015,12.3,European Union - 28 countries (2013-2020)
0.8,2016,12.3,European Union - 28 countries (2013-2020)
0.8,2017,12.2,European Union - 28 countries (2013-2020)
0.8,2018,12.2,European Union - 28 countries (2013-2020)
0.8,2019,12.2,European Union - 28 countries (2013-2020)
0.8,1996,12.0,Finland
0.8,1997,12.0,Finland
0.8,1998,12.0,Finland
0.8,1999,12.0,Finland
0.8,2000,12.0,Finland
0.8,2001,12.0,Finland
0.8,2004,11.7,Finland
0.8,2005,11.8,Finland
0.8,2006,11.7,Finland
0.8,2007,11.8,Finland
0.8,2008,11.9,Finland
0.8,2009,11.9,Finland
0.8,2010,11.9,Finland
0.8,2011,12.0,Finland
0.8,2012,11.9,Finland
0.8,2013,12.0,Finland
0.8,2014,12.0,Finland
0.8,2015,12.0,Finland
0.8,2016,11.9,Finland
0.8,2017,11.9,Finland
0.8,2018,11.8,Finland
0.8,2019,11.9,Finland
0.8,2020,11.9,Finland
0.8,2021,11.7,Finland
0.8,1995,12.0,France
0.8,1996,12.0,France
0.8,1997,12.0,France
0.8,1998,12.0,France
0.8,1999,12.0,France
0.8,2000,12.0,France
0.8,2001,12.0,France
0.8,2004,11.9,France
0.8,2005,11.9,France
0.8,2006,11.9,France
0.8,2007,12.0,France
0.8,2008,11.5,France
0.8,2009,11.5,France
0.8,2010,11.7,France
0.8,2011,11.5,France
0.8,2012,11.6,France
0.8,2013,11.5,France
0.8,2014,11.5,France
0.8,2015,11.6,France
0.8,2016,11.5,France
0.8,2017,11.6,France
0.8,2018,11.6,France
0.8,2019,11.4,France
0.8,2020,11.8,France
0.8,2021,11.7,France
0.8,2010,12.8,Croatia
0.8,2011,12.6,Croatia
0.8,2012,12.6,Croatia
0.8,2013,12.8,Croatia
0.8,2014,12.8,Croatia
0.8,2015,12.6,Croatia
0.8,2016,12.6,Croatia
0.8,2017,12.7,Croatia
0.8,2018,12.7,Croatia
0.8,2019,12.6,Croatia
0.8,2020,12.6,Croatia
0.8,2021,12.7,Croatia
0.8,2005,11.7,Hungary
0.8,2006,11.5,Hungary
0.8,2007,11.9,Hungary
0.8,2008,11.8,Hungary
0.8,2009,11.9,Hungary
0.8,2010,12.0,Hungary
0.8,2011,12.1,Hungary
0.8,2012,12.0,Hungary
0.8,2013,12.0,Hungary
0.8,2014,11.9,Hungary
0.8,2015,12.2,Hungary
0.8,2016,12.3,Hungary
0.8,2017,12.2,Hungary
0.8,2018,12.0,Hungary
0.8,2019,12.0,Hungary
0.8,2020,12.2,Hungary
0.8,2021,12.1,Hungary
0.8,1995,12.0,Ireland
0.8,1996,12.0,Ireland
0.8,1997,12.0,Ireland
0.8,1998,12.0,Ireland
0.8,1999,12.0,Ireland
0.8,2000,12.0,Ireland
0.8,2001,12.0,Ireland
0.8,2003,12.3,Ireland
0.8,2004,12.2,Ireland
0.8,2005,12.2,Ireland
0.8,2006,12.0,Ireland
0.8,2007,12.4,Ireland
0.8,2008,12.2,Ireland
0.8,2009,12.4,Ireland
0.8,2010,12.3,Ireland
0.8,2011,12.4,Ireland
0.8,2012,12.5,Ireland
0.8,2013,12.3,Ireland
0.8,2014,12.3,Ireland
0.8,2015,12.4,Ireland
0.8,2016,12.2,Ireland
0.8,2017,12.2,Ireland
0.8,2018,12.1,Ireland
0.8,2019,11.9,Ireland
0.8,2020,12.1,Ireland
0.8,2021,12.0,Ireland
0.8,2004,11.7,Iceland
0.8,2005,11.5,Iceland
0.8,2006,11.4,Iceland
0.8,2007,11.3,Iceland
0.8,2008,11.4,Iceland
0.8,2009,11.1,Iceland
0.8,2010,11.6,Iceland
0.8,2011,11.7,Iceland
0.8,2012,11.9,Iceland
0.8,2013,11.8,Iceland
0.8,2014,11.7,Iceland
0.8,2015,11.5,Iceland
0.8,2016,11.6,Iceland
0.8,2017,11.6,Iceland
0.8,2018,11.6,Iceland
0.8,1995,13.0,Italy
0.8,1996,13.0,Italy
0.8,1997,13.0,Italy
0.8,1998,13.0,Italy
0.8,1999,13.0,Italy
0.8,2000,13.0,Italy
0.8,2001,13.0,Italy
0.8,2004,12.2,Italy
0.8,2005,12.2,Italy
0.8,2006,12.4,Italy
0.8,2007,12.4,Italy
0.8,2008,12.4,Italy
0.8,2009,12.4,Italy
0.8,2010,12.4,Italy
0.8,2011,12.3,Italy
0.8,2012,12.3,Italy
0.8,2013,12.3,Italy
0.8,2014,12.4,Italy
0.8,2015,12.5,Italy
0.8,2016,12.6,Italy
0.8,2017,12.5,Italy
0.8,2018,12.4,Italy
0.8,2019,12.5,Italy
0.8,2020,12.5,Italy
0.8,2021,12.4,Italy
0.8,2005,12.4,Lithuania
0.8,2006,12.4,Lithuania
0.8,2007,12.3,Lithuania
0.8,2008,12.0,Lithuania
0.8,2009,12.3,Lithuania
0.8,2010,12.5,Lithuania
0.8,2011,12.6,Lithuania
0.8,2012,12.6,Lithuania
0.8,2013,12.3,Lithuania
0.8,2014,12.4,Lithuania
0.8,2015,12.1,Lithuania
0.8,2016,12.5,Lithuania
0.8,2017,12.3,Lithuania
0.8,2018,12.4,Lithuania
0.8,2019,12.6,Lithuania
0.8,2020,12.2,Lithuania
0.8,2021,11.9,Lithuania
0.8,1995,12.0,Luxembourg
0.8,1996,12.0,Luxembourg
0.8,1997,12.0,Luxembourg
0.8,1998,12.0,Luxembourg
0.8,1999,12.0,Luxembourg
0.8,2000,12.0,Luxembourg
0.8,2001,12.0,Luxembourg
0.8,2003,11.8,Luxembourg
0.8,2004,11.8,Luxembourg
0.8,2005,12.1,Luxembourg
0.8,2006,11.7,Luxembourg
0.8,2007,12.0,Luxembourg
0.8,2008,11.8,Luxembourg
0.8,2009,11.8,Luxembourg
0.8,2010,12.3,Luxembourg
0.8,2011,12.3,Luxembourg
0.8,2012,12.3,Luxembourg
0.8,2013,12.1,Luxembourg
0.8,2014,12.5,Luxembourg
0.8,2015,12.2,Luxembourg
0.8,2016,12.2,Luxembourg
0.8,2017,12.4,Luxembourg
0.8,2018,12.3,Luxembourg
0.8,2019,12.2,Luxembourg
0.8,2020,12.4,Luxembourg
0.8,2021,12.5,Luxembourg
0.8,2005,12.3,Latvia
0.8,2006,12.4,Latvia
0.8,2007,12.7,Latvia
0.8,2008,12.8,Latvia
0.8,2009,12.8,Latvia
0.8,2010,12.6,Latvia
0.8,2011,12.6,Latvia
0.8,2012,12.4,Latvia
0.8,2013,12.6,Latvia
0.8,2014,12.6,Latvia
0.8,2015,12.7,Latvia
0.8,2016,12.6,Latvia
0.8,2017,12.8,Latvia
0.8,2018,12.7,Latvia
0.8,2019,12.7,Latvia
0.8,2020,12.3,Latvia
0.8,2021,12.4,Latvia
0.8,2013,13.4,Montenegro
0.8,2014,13.0,Montenegro
0.8,2015,13.1,Montenegro
0.8,2016,12.9,Montenegro
0.8,2017,12.5,Montenegro
0.8,2018,13.0,Montenegro
0.8,2019,12.9,Montenegro
0.8,2020,12.8,Montenegro
0.8,2012,13.4,North Macedonia
0.8,2013,13.4,North Macedonia
0.8,2014,13.1,North Macedonia
0.8,2015,13.0,North Macedonia
0.8,2016,13.1,North Macedonia
0.8,2017,13.1,North Macedonia
0.8,2018,13.1,North Macedonia
0.8,2019,13.1,North Macedonia
0.8,2020,13.2,North Macedonia
0.8,2005,12.5,Malta
0.8,2006,12.3,Malta
0.8,2007,12.4,Malta
0.8,2008,12.5,Malta
0.8,2009,12.4,Malta
0.8,2010,12.3,Malta
0.8,2011,12.4,Malta
0.8,2012,12.2,Malta
0.8,2013,12.1,Malta
0.8,2014,12.2,Malta
0.8,2015,12.2,Malta
0.8,2016,12.2,Malta
0.8,2017,12.1,Malta
0.8,2018,12.1,Malta
0.8,2019,12.4,Malta
0.8,2020,12.1,Malta
0.8,2021,12.1,Malta
0.8,1995,12.0,Netherlands
0.8,1996,12.0,Netherlands
0.8,1997,12.0,Netherlands
0.8,1998,12.0,Netherlands
0.8,1999,12.0,Netherlands
0.8,2000,12.0,Netherlands
0.8,2001,12.0,Netherlands
0.8,2005,11.9,Netherlands
0.8,2006,11.9,Netherlands
0.8,2007,11.7,Netherlands
0.8,2008,11.6,Netherlands
0.8,2009,11.7,Netherlands
0.8,2010,11.9,Netherlands
0.8,2011,12.0,Netherlands
0.8,2012,11.9,Netherlands
0.8,2013,11.8,Netherlands
0.8,2014,12.0,Netherlands
0.8,2015,11.8,Netherlands
0.8,2016,12.0,Netherlands
0.8,2017,12.0,Netherlands
0.8,2018,11.9,Netherlands
0.8,2019,12.0,Netherlands
0.8,2020,11.7,Netherlands
0.8,2021,11.9,Netherlands
0.8,2003,11.2,Norway
0.8,2004,11.4,Norway
0.8,2005,11.0,Norway
0.8,2006,11.3,Norway
0.8,2007,11.9,Norway
0.8,2008,11.8,Norway
0.8,2009,11.9,Norway
0.8,2010,11.8,Norway
0.8,2011,11.8,Norway
0.8,2012,11.9,Norway
0.8,2013,11.9,Norway
0.8,2014,11.8,Norway
0.8,2015,11.8,Norway
0.8,2016,11.8,Norway
0.8,2017,11.8,Norway
0.8,2018,11.9,Norway
0.8,2019,11.8,Norway
0.8,2020,11.8,Norway
0.8,2005,12.3,Poland
0.8,2006,12.3,Poland
0.8,2007,12.1,Poland
0.8,2008,12.1,Poland
0.8,2009,12.1,Poland
0.8,2010,12.2,Poland
0.8,2011,12.2,Poland
0.8,2012,12.2,Poland
0.8,2013,12.2,Poland
0.8,2014,12.2,Poland
0.8,2015,12.2,Poland
0.8,2016,12.4,Poland
0.8,2017,12.0,Poland
0.8,2018,12.1,Poland
0.8,2019,12.1,Poland
0.8,2020,12.1,Poland
0.8,2021,12.2,Poland
0.8,1995,12.0,Portugal
0.8,1996,12.0,Portugal
0.8,1997,12.0,Portugal
0.8,1998,12.0,Portugal
0.8,1999,12.0,Portugal
0.8,2000,12.0,Portugal
0.8,2001,12.0,Portugal
0.8,2004,11.8,Portugal
0.8,2005,11.5,Portugal
0.8,2006,11.5,Portugal
0.8,2007,11.9,Portugal
0.8,2008,11.8,Portugal
0.8,2009,11.7,Portugal
0.8,2010,12.0,Portugal
0.8,2011,11.9,Portugal
0.8,2012,11.9,Portugal
0.8,2013,12.1,Portugal
0.8,2014,12.3,Portugal
0.8,2015,12.2,Portugal
0.8,2016,12.3,Portugal
0.8,2017,12.0,Portugal
0.8,2018,12.1,Portugal
0.8,2019,11.9,Portugal
0.8,2020,12.0,Portugal
0.8,2021,12.1,Portugal
0.8,2007,12.5,Romania
0.8,2008,12.6,Romania
0.8,2009,12.6,Romania
0.8,2010,12.7,Romania
0.8,2011,12.8,Romania
0.8,2012,13.0,Romania
0.8,2013,12.9,Romania
0.8,2014,13.2,Romania
0.8,2015,12.7,Romania
0.8,2016,13.4,Romania
0.8,2017,13.3,Romania
0.8,2018,13.3,Romania
0.8,2019,13.2,Romania
0.8,2020,13.2,Romania
0.8,2021,13.2,Romania
0.8,2013,12.9,Serbia
0.8,2014,13.0,Serbia
0.8,2015,12.9,Serbia
0.8,2016,12.8,Serbia
0.8,2017,12.9,Serbia
0.8,2018,13.1,Serbia
0.8,2019,12.2,Serbia
0.8,2020,12.2,Serbia
0.8,2004,12.2,Sweden
0.8,2005,12.0,Sweden
0.8,2006,12.1,Sweden
0.8,2007,12.0,Sweden
0.8,2008,12.1,Sweden
0.8,2009,12.0,Sweden
0.8,2010,12.2,Sweden
0.8,2011,12.3,Sweden
0.8,2012,12.3,Sweden
0.8,2013,12.3,Sweden
0.8,2014,12.3,Sweden
0.8,2015,12.4,Sweden
0.8,2016,12.3,Sweden
0.8,2017,12.1,Sweden
0.8,2018,12.3,Sweden
0.8,2019,12.4,Sweden
0.8,2020,12.3,Sweden
0.8,2021,12.3,Sweden
0.8,2005,12.0,Slovenia
0.8,2006,12.1,Slovenia
0.8,2007,12.0,Slovenia
0.8,2008,12.0,Slovenia
0.8,2009,11.9,Slovenia
0.8,2010,12.1,Slovenia
0.8,2011,12.1,Slovenia
0.8,2012,12.1,Slovenia
0.8,2013,12.1,Slovenia
0.8,2014,12.1,Slovenia
0.8,2015,12.0,Slovenia
0.8,2016,12.1,Slovenia
0.8,2017,12.2,Slovenia
0.8,2018,12.0,Slovenia
0.8,2019,11.9,Slovenia
0.8,2020,12.0,Slovenia
0.8,2021,12.0,Slovenia
0.8,2005,12.0,Slovakia
0.8,2006,11.3,Slovakia
0.8,2007,11.8,Slovakia
0.8,2008,11.9,Slovakia
0.8,2009,11.9,Slovakia
0.8,2010,12.1,Slovakia
0.8,2011,12.1,Slovakia
0.8,2012,12.3,Slovakia
0.8,2013,12.3,Slovakia
0.8,2014,11.9,Slovakia
0.8,2015,12.2,Slovakia
0.8,2016,12.0,Slovakia
0.8,2017,12.1,Slovakia
0.8,2018,12.3,Slovakia
0.8,2019,12.4,Slovakia
0.8,2020,12.3,Slovakia
0.8,2006,12.0,Türkiye
0.8,2007,11.6,Türkiye
0.8,2008,11.9,Türkiye
0.8,2009,11.7,Türkiye
0.8,2010,11.9,Türkiye
0.8,2011,11.7,Türkiye
0.8,2012,11.8,Türkiye
0.8,2013,11.7,Türkiye
0.8,2014,11.9,Türkiye
0.8,2015,11.8,Türkiye
0.8,2016,11.4,Türkiye
0.8,2017,11.3,Türkiye
0.8,2018,11.2,Türkiye
0.8,2019,11.6,Türkiye
0.8,2020,11.4,Türkiye
0.8,1995,12.0,United Kingdom
0.8,1996,12.0,United Kingdom
0.8,1997,12.0,United Kingdom
0.8,1998,13.0,United Kingdom
0.8,1999,12.0,United Kingdom
0.8,2000,12.0,United Kingdom
0.8,2001,12.0,United Kingdom
0.8,2005,12.0,United Kingdom
0.8,2006,12.4,United Kingdom
0.8,2007,12.1,United Kingdom
0.8,2008,11.9,United Kingdom
0.8,2009,12.2,United Kingdom
0.8,2010,12.1,United Kingdom
0.8,2011,12.1,United Kingdom
0.8,2012,12.3,United Kingdom
0.8,2013,12.4,United Kingdom
0.8,2014,12.4,United Kingdom
0.8,2015,12.3,United Kingdom
0.8,2016,12.3,United Kingdom
0.8,2017,12.2,United Kingdom
0.8,2018,12.2,United Kingdom
0.8,2018,13.3,Kosovo (under United Nations Security Council Resolution 1244/99)
0.9,2017,16.4,Albania
0.9,2018,16.1,Albania
0.9,2019,16.1,Albania
0.9,2020,15.9,Albania
0.9,1995,14.0,Austria
0.9,1996,14.0,Austria
0.9,1997,14.0,Austria
0.9,1998,14.0,Austria
0.9,1999,14.0,Austria
0.9,2000,14.0,Austria
0.9,2001,14.0,Austria
0.9,2003,14.3,Austria
0.9,2004,14.0,Austria
0.9,2005,14.0,Austria
0.9,2006,14.0,Austria
0.9,2007,14.0,Austria
0.9,2008,14.3,Austria
0.9,2009,13.9,Austria
0.9,2010,14.2,Austria
0.9,2011,14.3,Austria
0.9,2012,14.4,Austria
0.9,2013,14.2,Austria
0.9,2014,14.1,Austria
0.9,2015,14.0,Austria
0.9,2016,14.1,Austria
0.9,2017,14.2,Austria
0.9,2018,14.3,Austria
0.9,2019,14.2,Austria
0.9,2020,14.3,Austria
0.9,2021,14.2,Austria
0.9,1995,14.0,Belgium
0.9,1996,14.0,Belgium
0.9,1997,14.0,Belgium
0.9,1998,14.0,Belgium
0.9,1999,13.0,Belgium
0.9,2000,14.0,Belgium
0.9,2001,14.0,Belgium
0.9,2003,14.4,Belgium
0.9,2004,14.2,Belgium
0.9,2005,13.7,Belgium
0.9,2006,14.1,Belgium
0.9,2007,14.2,Belgium
0.9,2008,14.0,Belgium
0.9,2009,14.2,Belgium
0.9,2010,14.1,Belgium
0.9,2011,14.1,Belgium
0.9,2012,14.2,Belgium
0.9,2013,14.2,Belgium
0.9,2014,14.4,Belgium
0.9,2015,14.4,Belgium
0.9,2016,14.4,Belgium
0.9,2017,14.1,Belgium
0.9,2018,14.0,Belgium
0.9,2019,13.9,Belgium
0.9,2020,13.9,Belgium
0.9,2021,13.8,Belgium
0.9,2006,14.9,Bulgaria
0.9,2007,15.2,Bulgaria
0.9,2008,15.0,Bulgaria
0.9,2009,15.3,Bulgaria
0.9,2010,15.3,Bulgaria
0.9,2011,15.3,Bulgaria
0.9,2012,14.9,Bulgaria
0.9,2013,15.2,Bulgaria
0.9,2014,15.1,Bulgaria
0.9,2015,15.2,Bulgaria
0.9,2016,15.4,Bulgaria
0.9,2017,14.8,Bulgaria
0.9,2018,14.6,Bulgaria
0.9,2019,15.1,Bulgaria
0.9,2020,15.2,Bulgaria
0.9,2021,14.7,Bulgaria
0.9,2007,14.4,Switzerland
0.9,2008,14.3,Switzerland
0.9,2009,14.4,Switzerland
0.9,2010,14.4,Switzerland
0.9,2011,14.3,Switzerland
0.9,2012,14.4,Switzerland
0.9,2013,14.1,Switzerland
0.9,2014,14.2,Switzerland
0.9,2015,14.1,Switzerland
0.9,2016,14.2,Switzerland
0.9,2017,14.3,Switzerland
0.9,2018,14.3,Switzerland
0.9,2019,14.2,Switzerland
0.9,2020,14.3,Switzerland
0.9,2005,14.7,Cyprus
0.9,2006,14.3,Cyprus
0.9,2007,14.0,Cyprus
0.9,2008,14.2,Cyprus
0.9,2009,14.3,Cyprus
0.9,2010,14.4,Cyprus
0.9,2011,14.6,Cyprus
0.9,2012,14.7,Cyprus
0.9,2013,14.6,Cyprus
0.9,2014,14.3,Cyprus
0.9,2015,14.5,Cyprus
0.9,2016,14.6,Cyprus
